district,status,balcony,area_kitchen,area_living,area,room,floor,price,age
3.0,2.0,0.0,16.0,27.0,55.0,1,9,15600,3
4.0,3.0,0.0,16.0,41.0,75.0,2,7,21450,3
3.0,3.0,0.0,15.0,39.0,56.0,2,1,21450,3
2.0,3.0,0.0,17.0,44.0,110.0,2,7,46800,3
5.0,3.0,0.0,16.0,41.0,78.0,2,5,31200,3
4.0,2.0,0.0,15.0,52.0,70.0,3,3,15000,3
2.0,2.0,0.0,16.0,26.0,46.0,1,6,12000,3
3.0,2.0,0.0,16.0,26.0,46.0,1,5,12000,3
1.0,3.0,0.0,17.0,43.0,100.0,2,7,50700,3
5.0,3.0,0.0,16.0,27.0,51.0,1,10,21450,3
4.0,2.0,0.0,16.0,26.0,45.0,1,4,13000,3
5.0,2.0,0.0,15.0,53.0,86.0,3,6,16000,3
3.0,2.0,0.0,16.0,26.0,46.0,1,5,17550,3
3.0,3.0,1.0,15.0,40.0,65.0,2,10,25350,3
3.0,3.0,0.0,16.0,55.0,99.0,3,8,33150,3
3.0,3.0,0.0,16.0,27.0,50.0,1,9,19500,3
1.0,2.0,0.0,16.0,70.0,140.0,4,3,39000,3
4.0,2.0,0.0,16.0,26.0,46.0,1,1,11500,3
3.0,3.0,0.0,16.0,41.0,73.0,2,6,23400,3
5.0,2.0,0.0,16.0,26.0,45.0,1,4,14820,3
5.0,2.0,0.0,15.0,38.0,53.0,2,10,22000,3
5.0,2.0,0.0,16.0,40.0,72.0,2,2,16000,3
1.0,2.0,0.0,16.0,26.0,45.0,1,7,12000,3
5.0,3.0,0.0,16.0,26.0,45.0,1,6,19500,3
5.0,2.0,0.0,15.0,40.0,69.0,2,8,18330,3
5.0,3.0,0.0,16.0,27.0,50.0,1,6,21450,3
6.0,2.0,0.0,15.0,39.0,62.0,2,4,21450,3
5.0,2.0,0.0,15.0,40.0,65.0,2,3,17000,3
5.0,3.0,0.0,15.0,52.0,70.0,3,5,32000,3
5.0,3.0,0.0,16.0,57.0,125.0,3,3,27300,3
3.0,3.0,0.0,16.0,41.0,75.0,2,7,58500,3
5.0,2.0,0.0,16.0,26.0,45.0,1,1,17550,3
6.0,2.0,0.0,15.0,39.0,60.0,2,7,23400,3
6.0,2.0,0.0,15.0,39.0,62.0,2,9,27300,3
2.0,3.0,0.0,15.0,53.0,85.0,3,5,29250,3
3.0,2.0,0.0,16.0,27.0,55.0,1,6,19110,3
3.0,2.0,0.0,15.0,39.0,62.0,2,5,27300,3
5.0,2.0,0.0,16.0,40.0,70.0,2,8,19500,3
1.0,2.0,0.0,16.0,27.0,52.0,1,9,12500,3
4.0,3.0,0.0,15.0,53.0,87.0,3,4,34710,3
3.0,3.0,1.0,15.0,40.0,65.0,2,10,27300,3
4.0,3.0,0.0,15.0,40.0,65.0,2,3,29250,3
5.0,2.0,0.0,16.0,27.0,53.0,1,8,17500,3
3.0,3.0,1.0,15.0,40.0,65.0,2,8,27300,3
3.0,2.0,0.0,16.0,40.0,72.0,2,1,17550,3
5.0,3.0,0.0,15.0,40.0,65.0,2,4,25350,3
6.0,2.0,1.0,15.0,39.0,62.0,2,11,27300,3
1.0,3.0,0.0,16.0,41.0,75.0,2,9,23400,3
4.0,3.0,1.0,17.0,29.0,74.0,1,9,23400,3
4.0,3.0,0.0,16.0,26.0,45.0,1,3,17160,3
3.0,3.0,0.0,16.0,26.0,47.0,1,3,23400,3
5.0,2.0,0.0,16.0,40.0,70.0,2,10,17000,3
3.0,1.0,0.0,16.0,26.0,47.0,1,3,10000,3
6.0,2.0,0.0,15.0,54.0,92.0,3,2,17000,3
3.0,3.0,0.0,16.0,40.0,70.0,2,5,29250,3
3.0,2.0,0.0,17.0,29.0,72.0,1,9,17550,3
2.0,3.0,1.0,17.0,30.0,78.0,1,7,29250,3
1.0,3.0,0.0,16.0,55.0,103.0,3,2,40000,3
3.0,3.0,0.0,16.0,27.0,56.0,1,5,21450,3
4.0,2.0,0.0,16.0,26.0,45.0,1,6,12800,3
3.0,3.0,0.0,16.0,41.0,75.0,2,4,23400,3
5.0,2.0,0.0,16.0,56.0,108.0,3,5,24000,3
5.0,3.0,0.0,16.0,56.0,110.0,3,3,25350,3
4.0,2.0,0.0,15.0,40.0,65.0,2,7,17550,3
1.0,2.0,0.0,15.0,52.0,77.0,3,2,16000,3
4.0,2.0,0.0,15.0,40.0,64.0,2,8,17550,3
5.0,2.0,0.0,16.0,40.0,70.0,2,8,21450,3
3.0,3.0,1.0,16.0,42.0,83.0,2,9,25000,3
3.0,2.0,0.0,15.0,54.0,95.0,3,7,25000,3
5.0,3.0,0.0,16.0,26.0,47.0,1,6,23400,3
5.0,3.0,0.0,16.0,26.0,47.0,1,6,21450,3
4.0,2.0,1.0,16.0,42.0,84.0,2,3,18000,3
3.0,2.0,0.0,17.0,29.0,75.0,1,4,17000,3
5.0,3.0,0.0,16.0,57.0,120.0,3,3,25350,3
6.0,2.0,0.0,15.0,40.0,64.0,2,7,15000,3
4.0,2.0,0.0,16.0,40.0,72.0,2,2,19500,3
3.0,3.0,0.0,16.0,41.0,80.0,2,4,23400,3
6.0,3.0,0.0,16.0,27.0,50.0,1,6,21450,3
5.0,2.0,0.0,16.0,55.0,107.0,3,14,27300,3
3.0,2.0,0.0,15.0,39.0,60.0,2,9,23400,3
5.0,2.0,0.0,15.0,40.0,68.0,2,4,15600,3
5.0,2.0,0.0,16.0,27.0,50.0,1,2,15000,3
3.0,2.0,0.0,16.0,26.0,42.0,1,11,19500,3
3.0,2.0,0.0,15.0,39.0,60.0,2,8,23400,3
3.0,2.0,0.0,15.0,39.0,60.0,2,10,23400,3
1.0,3.0,0.0,17.0,59.0,140.0,3,3,46800,3
2.0,3.0,1.0,16.0,41.0,80.0,2,10,27300,3
6.0,2.0,0.0,16.0,41.0,80.0,2,8,23400,3
4.0,2.0,0.0,16.0,41.0,80.0,2,6,17000,3
5.0,2.0,0.0,16.0,28.0,58.0,1,3,17550,3
3.0,2.0,0.0,16.0,26.0,45.0,1,1,12000,3
1.0,3.0,0.0,17.0,58.0,130.0,3,5,35100,3
3.0,2.0,0.0,15.0,39.0,55.0,2,7,16000,3
5.0,2.0,0.0,16.0,27.0,50.0,1,9,15000,3
5.0,2.0,0.0,16.0,26.0,45.0,1,12,17550,3
4.0,3.0,0.0,16.0,41.0,75.0,2,17,25000,3
6.0,2.0,0.0,16.0,26.0,44.0,1,7,20280,3
4.0,2.0,0.0,15.0,39.0,63.0,2,5,19500,3
4.0,2.0,0.0,16.0,26.0,43.0,1,2,12500,3
6.0,2.0,0.0,16.0,27.0,50.0,1,3,15600,3
4.0,3.0,0.0,16.0,27.0,50.0,1,9,21450,3
3.0,2.0,1.0,17.0,29.0,75.0,1,4,19500,3
2.0,3.0,0.0,15.0,54.0,92.0,3,4,39000,3
3.0,2.0,0.0,15.0,40.0,64.0,2,7,17000,3
5.0,3.0,0.0,16.0,40.0,70.0,2,10,25350,3
5.0,2.0,0.0,16.0,41.0,73.0,2,8,21450,3
3.0,2.0,0.0,15.0,39.0,59.0,2,6,19500,3
5.0,2.0,0.0,17.0,29.0,70.0,1,6,18000,3
3.0,2.0,0.0,16.0,41.0,80.0,2,4,19000,3
1.0,3.0,0.0,17.0,58.0,130.0,3,3,46800,3
4.0,2.0,0.0,16.0,26.0,45.0,1,12,17550,3
3.0,3.0,0.0,16.0,26.0,47.0,1,7,19500,3
3.0,2.0,0.0,15.0,40.0,65.0,2,11,25350,3
3.0,3.0,0.0,16.0,41.0,78.0,2,5,29250,3
1.0,2.0,0.0,15.0,52.0,78.0,3,2,16000,3
2.0,3.0,0.0,15.0,53.0,85.0,3,9,46800,3
4.0,3.0,0.0,16.0,26.0,45.0,1,2,27300,3
4.0,3.0,0.0,16.0,26.0,47.0,1,2,27300,3
4.0,3.0,1.0,17.0,29.0,73.0,1,6,19500,3
1.0,3.0,0.0,16.0,26.0,45.0,1,6,21450,3
5.0,2.0,0.0,16.0,26.0,45.0,1,6,16380,3
4.0,2.0,0.0,16.0,40.0,70.0,2,2,17000,3
5.0,2.0,0.0,15.0,53.0,80.0,3,11,23400,3
3.0,2.0,0.0,16.0,40.0,70.0,2,6,15000,3
5.0,2.0,0.0,16.0,26.0,45.0,1,6,16770,3
5.0,2.0,0.0,15.0,39.0,56.0,2,5,21000,3
5.0,2.0,0.0,16.0,26.0,42.0,1,5,17550,3
3.0,2.0,0.0,16.0,27.0,54.0,1,8,15600,3
4.0,2.0,0.0,16.0,26.0,42.0,1,8,15600,3
6.0,2.0,0.0,15.0,40.0,65.0,2,4,23400,3
5.0,3.0,0.0,16.0,41.0,80.0,2,11,25350,3
5.0,2.0,0.0,15.0,54.0,96.0,3,2,23400,3
2.0,3.0,0.0,16.0,55.0,101.0,3,2,31200,3
4.0,2.0,0.0,16.0,41.0,80.0,2,8,15600,3
1.0,3.0,0.0,15.0,39.0,60.0,2,2,30810,3
1.0,3.0,0.0,16.0,41.0,82.0,2,10,35100,3
3.0,2.0,0.0,16.0,28.0,65.0,1,3,21450,3
5.0,2.0,0.0,16.0,27.0,50.0,1,7,14000,3
3.0,2.0,0.0,16.0,40.0,70.0,2,9,19500,3
5.0,3.0,0.0,15.0,40.0,67.0,2,6,25350,3
3.0,2.0,0.0,16.0,26.0,42.0,1,7,15600,3
6.0,2.0,0.0,16.0,55.0,100.0,3,4,16500,3
6.0,2.0,0.0,16.0,42.0,84.0,2,4,35100,3
3.0,2.0,0.0,15.0,54.0,90.0,3,5,23400,3
5.0,3.0,0.0,15.0,39.0,55.0,2,4,25350,3
2.0,3.0,0.0,15.0,39.0,60.0,2,6,50700,3
5.0,2.0,0.0,16.0,26.0,45.0,1,7,17550,3
5.0,2.0,0.0,16.0,28.0,63.0,1,8,18720,3
4.0,3.0,0.0,16.0,26.0,48.0,1,4,21450,3
2.0,3.0,0.0,17.0,43.0,100.0,2,7,50700,3
3.0,2.0,0.0,16.0,71.0,150.0,4,5,21450,3
5.0,3.0,0.0,16.0,26.0,45.0,1,1,18000,3
3.0,2.0,0.0,16.0,28.0,60.0,1,3,23400,3
4.0,2.0,0.0,16.0,26.0,45.0,1,2,14500,3
5.0,2.0,0.0,16.0,26.0,45.0,1,6,17550,3
4.0,2.0,0.0,16.0,26.0,44.0,1,3,14000,3
3.0,2.0,0.0,15.0,40.0,65.0,2,10,23400,3
5.0,2.0,0.0,15.0,39.0,60.0,2,4,15000,3
5.0,3.0,0.0,16.0,26.0,48.0,1,8,23000,3
3.0,3.0,0.0,16.0,26.0,45.0,1,9,27300,3
5.0,2.0,0.0,16.0,28.0,60.0,1,9,18000,3
3.0,3.0,0.0,16.0,27.0,52.0,1,5,19500,3
5.0,3.0,1.0,16.0,42.0,88.0,2,11,31200,3
4.0,2.0,0.0,16.0,27.0,49.0,1,3,17550,3
1.0,2.0,0.0,16.0,26.0,43.0,1,5,11000,3
3.0,3.0,0.0,16.0,41.0,80.0,2,4,25350,3
3.0,2.0,0.0,15.0,39.0,60.0,2,5,19500,3
5.0,3.0,0.0,16.0,27.0,53.0,1,10,22000,3
5.0,3.0,1.0,17.0,30.0,79.0,1,5,27300,3
3.0,3.0,0.0,16.0,84.0,160.0,5,10,31200,3
2.0,3.0,0.0,16.0,28.0,65.0,1,7,19500,3
3.0,3.0,0.0,15.0,39.0,63.0,2,4,29250,3
3.0,3.0,0.0,16.0,27.0,57.0,1,5,25350,3
2.0,2.0,0.0,16.0,26.0,43.0,1,5,15600,3
5.0,2.0,0.0,15.0,38.0,53.0,2,17,27300,3
3.0,2.0,0.0,15.0,39.0,60.0,2,3,19500,3
5.0,2.0,0.0,16.0,55.0,100.0,3,5,23400,3
5.0,3.0,0.0,16.0,26.0,46.0,1,6,19500,3
3.0,2.0,0.0,16.0,26.0,42.0,1,7,19500,3
2.0,3.0,0.0,15.0,39.0,60.0,2,6,46800,3
2.0,3.0,0.0,16.0,55.0,100.0,3,8,35100,3
1.0,3.0,0.0,16.0,40.0,70.0,2,3,16000,3
4.0,3.0,0.0,16.0,27.0,49.0,1,1,15600,3
4.0,3.0,0.0,16.0,40.0,72.0,2,2,22000,3
1.0,2.0,0.0,16.0,26.0,45.0,1,9,15500,3
6.0,2.0,0.0,16.0,27.0,55.0,1,7,14000,3
3.0,2.0,0.0,16.0,27.0,55.0,1,11,25350,3
2.0,2.0,0.0,16.0,27.0,52.0,1,1,15600,3
1.0,3.0,0.0,16.0,55.0,100.0,3,2,29250,3
2.0,3.0,0.0,15.0,82.0,140.0,5,6,39000,3
3.0,2.0,0.0,16.0,26.0,45.0,1,3,17550,3
3.0,3.0,0.0,16.0,41.0,75.0,2,12,39000,3
1.0,3.0,0.0,16.0,26.0,45.0,1,6,23400,3
3.0,2.0,0.0,16.0,40.0,70.0,2,9,16000,3
3.0,3.0,0.0,15.0,40.0,67.0,2,9,37050,3
1.0,2.0,0.0,15.0,40.0,65.0,2,2,19500,3
6.0,2.0,0.0,15.0,39.0,63.0,2,8,17550,3
1.0,3.0,0.0,16.0,41.0,80.0,2,10,35100,3
3.0,3.0,0.0,16.0,27.0,50.0,1,5,27300,3
3.0,3.0,0.0,16.0,41.0,80.0,2,9,27300,3
3.0,2.0,0.0,16.0,27.0,49.0,1,4,16000,3
1.0,3.0,1.0,17.0,29.0,73.0,1,6,19500,3
2.0,3.0,0.0,17.0,59.0,140.0,3,4,27300,3
5.0,2.0,0.0,15.0,39.0,60.0,2,1,15600,3
1.0,2.0,0.0,15.0,52.0,74.0,3,1,22000,3
2.0,2.0,0.0,16.0,26.0,42.0,1,6,14000,3
3.0,2.0,0.0,16.0,28.0,65.0,1,3,23400,3
3.0,2.0,0.0,15.0,40.0,65.0,2,3,23400,3
4.0,3.0,0.0,16.0,40.0,70.0,2,2,21450,3
4.0,3.0,0.0,16.0,26.0,45.0,1,2,23400,3
5.0,2.0,0.0,16.0,42.0,83.0,2,4,35100,3
6.0,2.0,0.0,16.0,26.0,46.0,1,5,15000,3
3.0,2.0,0.0,15.0,40.0,65.0,2,6,17550,3
3.0,2.0,1.0,15.0,39.0,62.0,2,11,25350,3
5.0,2.0,0.0,15.0,38.0,53.0,2,10,27300,3
4.0,2.0,0.0,16.0,40.0,70.0,2,10,17000,3
4.0,2.0,0.0,15.0,39.0,60.0,2,2,12000,3
4.0,2.0,0.0,16.0,26.0,44.0,1,2,19500,3
5.0,3.0,0.0,16.0,27.0,50.0,1,1,19500,3
1.0,2.0,0.0,15.0,40.0,67.0,2,2,18000,3
4.0,2.0,0.0,16.0,26.0,45.0,1,2,16000,3
5.0,2.0,0.0,15.0,40.0,65.0,2,4,19500,3
5.0,2.0,0.0,16.0,26.0,46.0,1,7,15000,3
3.0,3.0,0.0,16.0,26.0,46.0,1,6,19500,3
6.0,2.0,0.0,16.0,26.0,48.0,1,5,15000,3
5.0,2.0,0.0,16.0,26.0,45.0,1,2,14000,3
3.0,2.0,0.0,16.0,26.0,42.0,1,6,19500,3
2.0,3.0,1.0,16.0,42.0,90.0,2,10,40950,3
5.0,2.0,0.0,16.0,26.0,44.0,1,3,19500,3
4.0,3.0,0.0,16.0,40.0,70.0,2,9,27300,3
5.0,3.0,0.0,16.0,40.0,72.0,2,4,29250,3
3.0,2.0,0.0,16.0,26.0,45.0,1,5,17500,3
5.0,2.0,0.0,15.0,40.0,65.0,2,11,27300,3
1.0,3.0,0.0,15.0,40.0,68.0,2,7,27300,3
3.0,2.0,0.0,16.0,26.0,42.0,1,9,15600,3
5.0,2.0,0.0,16.0,70.0,140.0,4,5,19500,3
4.0,2.0,0.0,15.0,39.0,59.0,2,6,19500,3
5.0,2.0,0.0,16.0,26.0,45.0,1,4,15600,3
4.0,3.0,0.0,16.0,26.0,48.0,1,7,21450,3
6.0,2.0,0.0,15.0,39.0,62.0,2,4,14000,3
3.0,2.0,0.0,15.0,40.0,64.0,2,3,21500,3
6.0,2.0,0.0,16.0,26.0,45.0,1,6,19500,3
1.0,3.0,0.0,15.0,53.0,80.0,3,9,25000,3
2.0,3.0,0.0,15.0,40.0,68.0,2,7,27300,3
6.0,3.0,0.0,16.0,42.0,90.0,2,10,40950,3
2.0,3.0,0.0,18.0,63.0,180.0,3,4,46800,3
4.0,2.0,0.0,15.0,40.0,65.0,2,7,13650,3
5.0,3.0,0.0,16.0,41.0,75.0,2,3,23400,3
4.0,3.0,0.0,16.0,27.0,50.0,1,10,25350,3
6.0,1.0,0.0,16.0,28.0,60.0,1,1,10500,3
3.0,2.0,0.0,15.0,53.0,80.0,3,9,25000,3
1.0,3.0,0.0,16.0,26.0,45.0,1,5,17550,3
3.0,2.0,0.0,16.0,41.0,75.0,2,4,18000,3
2.0,2.0,0.0,16.0,26.0,45.0,1,10,17000,3
1.0,3.0,0.0,18.0,47.0,130.0,2,9,37050,3
2.0,2.0,0.0,16.0,27.0,55.0,1,1,15600,3
4.0,2.0,0.0,15.0,39.0,60.0,2,3,13000,3
5.0,3.0,0.0,16.0,26.0,48.0,1,14,21450,3
3.0,2.0,0.0,16.0,27.0,53.0,1,10,19500,3
4.0,2.0,0.0,16.0,26.0,47.0,1,7,15500,3
4.0,2.0,0.0,16.0,27.0,49.0,1,4,15000,3
1.0,3.0,0.0,18.0,48.0,140.0,2,9,37050,3
5.0,2.0,0.0,16.0,26.0,45.0,1,9,17550,3
5.0,2.0,0.0,16.0,26.0,47.0,1,6,16770,3
2.0,3.0,0.0,16.0,42.0,85.0,2,7,35100,3
1.0,2.0,0.0,15.0,40.0,64.0,2,3,21450,3
1.0,2.0,0.0,16.0,26.0,44.0,1,4,19500,3
1.0,3.0,0.0,16.0,55.0,104.0,3,8,27300,3
3.0,2.0,0.0,16.0,41.0,75.0,2,4,17500,3
1.0,3.0,0.0,17.0,44.0,110.0,2,2,40000,3
5.0,3.0,0.0,16.0,26.0,47.0,1,3,21450,3
6.0,2.0,0.0,16.0,41.0,75.0,2,1,12000,3
4.0,2.0,0.0,16.0,26.0,43.0,1,2,16000,3
2.0,3.0,0.0,16.0,42.0,85.0,2,3,39000,3
5.0,2.0,0.0,16.0,26.0,45.0,1,7,13000,3
4.0,2.0,0.0,16.0,26.0,47.0,1,7,15000,3
3.0,2.0,0.0,16.0,28.0,60.0,1,5,11000,3
5.0,2.0,0.0,16.0,27.0,56.0,1,3,19000,3
2.0,3.0,0.0,17.0,59.0,140.0,3,3,30000,3
5.0,2.0,0.0,16.0,27.0,50.0,1,2,16500,3
5.0,2.0,0.0,16.0,26.0,45.0,1,14,18000,3
1.0,2.0,0.0,16.0,26.0,43.0,1,4,13650,3
1.0,3.0,0.0,16.0,55.0,100.0,3,2,35100,3
3.0,3.0,0.0,16.0,26.0,48.0,1,8,21450,3
3.0,3.0,0.0,16.0,26.0,48.0,1,8,25350,3
5.0,3.0,0.0,15.0,53.0,80.0,3,5,31200,3
3.0,2.0,0.0,16.0,26.0,45.0,1,3,16000,3
4.0,2.0,0.0,16.0,26.0,45.0,1,7,18500,3
2.0,3.0,0.0,16.0,27.0,55.0,1,5,19500,3
1.0,2.0,0.0,16.0,26.0,42.0,1,3,14430,3
3.0,2.0,0.0,16.0,26.0,42.0,1,12,15600,3
5.0,3.0,0.0,15.0,52.0,70.0,3,6,31200,3
4.0,2.0,0.0,16.0,27.0,50.0,1,4,13000,3
5.0,2.0,0.0,15.0,39.0,56.0,2,3,19500,3
4.0,2.0,0.0,15.0,40.0,66.0,2,6,16000,3
1.0,3.0,1.0,16.0,40.0,70.0,2,10,31200,3
1.0,2.0,0.0,15.0,53.0,82.0,3,1,19500,3
4.0,2.0,0.0,15.0,53.0,80.0,3,4,16000,3
1.0,3.0,0.0,16.0,41.0,78.0,2,3,46800,3
3.0,2.0,0.0,16.0,40.0,70.0,2,8,19500,3
5.0,2.0,0.0,15.0,54.0,90.0,3,2,23400,3
1.0,3.0,0.0,16.0,41.0,78.0,2,7,29250,3
4.0,2.0,0.0,16.0,26.0,43.0,1,1,15600,3
2.0,3.0,0.0,16.0,26.0,45.0,1,12,21450,3
3.0,2.0,0.0,15.0,40.0,66.0,2,6,14000,3
5.0,2.0,0.0,15.0,52.0,70.0,3,7,16000,3
5.0,2.0,0.0,16.0,27.0,50.0,1,8,16000,3
4.0,2.0,0.0,16.0,27.0,50.0,1,11,17000,3
6.0,2.0,0.0,16.0,27.0,55.0,1,10,15600,3
3.0,2.0,0.0,16.0,55.0,100.0,3,3,25350,3
3.0,2.0,0.0,16.0,40.0,70.0,2,5,15000,3
3.0,2.0,0.0,16.0,27.0,50.0,1,4,16000,3
3.0,2.0,0.0,15.0,53.0,85.0,3,9,17000,3
5.0,3.0,0.0,16.0,27.0,55.0,1,1,21450,3
3.0,3.0,1.0,15.0,40.0,67.0,2,12,31200,3
4.0,2.0,0.0,16.0,41.0,73.0,2,7,19500,3
4.0,3.0,0.0,15.0,54.0,90.0,3,7,36000,3
3.0,2.0,0.0,16.0,40.0,72.0,2,9,20000,3
3.0,2.0,0.0,16.0,26.0,47.0,1,2,21450,3
4.0,2.0,0.0,16.0,27.0,50.0,1,2,18000,3
4.0,2.0,0.0,15.0,53.0,80.0,3,5,25350,3
3.0,2.0,0.0,16.0,26.0,42.0,1,2,23400,3
5.0,3.0,0.0,16.0,26.0,47.0,1,6,19500,3
2.0,3.0,0.0,15.0,53.0,80.0,3,2,27300,3
2.0,2.0,0.0,17.0,29.0,70.0,1,5,17550,3
3.0,2.0,0.0,15.0,40.0,65.0,2,8,15600,3
3.0,2.0,0.0,16.0,56.0,113.0,3,10,27300,3
4.0,2.0,0.0,15.0,40.0,68.0,2,2,15000,3
5.0,2.0,0.0,16.0,26.0,48.0,1,5,17550,3
4.0,2.0,0.0,16.0,55.0,105.0,3,9,28000,3
6.0,2.0,0.0,16.0,55.0,100.0,3,4,16000,3
1.0,3.0,0.0,16.0,40.0,70.0,2,3,16500,3
3.0,3.0,0.0,15.0,53.0,85.0,3,4,35100,3
2.0,3.0,1.0,16.0,43.0,95.0,2,4,31200,3
2.0,3.0,0.0,16.0,43.0,97.0,2,5,46800,3
3.0,3.0,0.0,16.0,41.0,75.0,2,5,23400,3
3.0,3.0,0.0,16.0,26.0,48.0,1,15,21450,3
2.0,3.0,1.0,17.0,44.0,105.0,2,8,32800,3
3.0,3.0,1.0,16.0,43.0,95.0,2,2,27300,3
5.0,2.0,0.0,16.0,26.0,45.0,1,5,15000,3
3.0,3.0,0.0,16.0,42.0,86.0,2,1,20000,3
2.0,3.0,1.0,16.0,42.0,85.0,2,2,27300,3
3.0,3.0,1.0,15.0,40.0,69.0,2,8,25350,3
5.0,2.0,0.0,16.0,41.0,79.0,2,2,21450,3
5.0,2.0,0.0,16.0,26.0,48.0,1,4,15000,3
3.0,2.0,0.0,15.0,53.0,86.0,3,3,21450,3
1.0,3.0,0.0,16.0,41.0,77.0,2,10,31200,3
4.0,2.0,0.0,16.0,55.0,98.0,3,3,19500,3
5.0,2.0,0.0,16.0,56.0,110.0,3,4,27300,3
5.0,2.0,0.0,16.0,40.0,70.0,2,6,19500,3
5.0,2.0,0.0,16.0,27.0,50.0,1,10,16000,3
2.0,3.0,0.0,16.0,26.0,45.0,1,4,21450,3
4.0,2.0,0.0,16.0,26.0,43.0,1,6,20670,3
2.0,3.0,0.0,16.0,41.0,75.0,2,5,19500,3
4.0,2.0,0.0,16.0,26.0,42.0,1,5,20670,3
4.0,2.0,0.0,16.0,55.0,98.0,3,3,20000,3
4.0,2.0,0.0,16.0,40.0,70.0,2,4,16000,3
3.0,3.0,0.0,16.0,27.0,49.0,1,9,23400,3
1.0,2.0,0.0,15.0,40.0,66.0,2,1,16000,3
5.0,2.0,0.0,15.0,52.0,78.0,3,5,21450,3
5.0,2.0,0.0,16.0,26.0,45.0,1,8,13000,3
3.0,3.0,1.0,17.0,29.0,70.0,1,8,29250,3
5.0,2.0,0.0,16.0,27.0,55.0,1,7,15000,3
4.0,2.0,0.0,16.0,41.0,75.0,2,2,17000,3
3.0,3.0,0.0,16.0,27.0,55.0,1,7,25350,3
6.0,2.0,0.0,15.0,52.0,70.0,3,2,20000,3
3.0,3.0,0.0,16.0,28.0,60.0,1,5,33150,3
3.0,2.0,0.0,16.0,26.0,45.0,1,5,16000,3
4.0,3.0,0.0,16.0,26.0,45.0,1,12,21450,3
3.0,2.0,0.0,16.0,26.0,45.0,1,4,17550,3
6.0,2.0,0.0,16.0,55.0,100.0,3,8,35100,3
5.0,3.0,0.0,16.0,27.0,55.0,1,5,21450,3
4.0,2.0,0.0,15.0,39.0,60.0,2,8,22000,3
3.0,2.0,0.0,16.0,26.0,43.0,1,3,15000,3
4.0,3.0,0.0,16.0,27.0,50.0,1,8,21450,3
1.0,2.0,0.0,16.0,41.0,75.0,2,7,15000,3
4.0,3.0,0.0,16.0,40.0,70.0,2,1,22000,3
5.0,2.0,0.0,16.0,41.0,75.0,2,2,18300,3
5.0,2.0,0.0,16.0,26.0,44.0,1,3,16000,3
3.0,3.0,1.0,15.0,40.0,66.0,2,8,29250,3
3.0,2.0,0.0,16.0,26.0,42.0,1,4,15600,3
2.0,3.0,0.0,16.0,40.0,70.0,2,2,27300,3
6.0,2.0,0.0,16.0,26.0,45.0,1,11,19500,3
4.0,2.0,0.0,15.0,53.0,80.0,3,6,25350,3
5.0,2.0,0.0,16.0,26.0,47.0,1,2,12000,3
5.0,2.0,0.0,15.0,40.0,68.0,2,8,21450,3
3.0,2.0,0.0,16.0,26.0,45.0,1,2,15600,3
3.0,2.0,0.0,16.0,26.0,45.0,1,10,13650,3
4.0,2.0,0.0,16.0,26.0,45.0,1,4,17550,3
1.0,3.0,0.0,16.0,55.0,105.0,3,8,35100,3
1.0,2.0,0.0,16.0,26.0,45.0,1,2,13650,3
2.0,3.0,0.0,16.0,41.0,80.0,2,1,19500,3
5.0,2.0,0.0,16.0,27.0,50.0,1,13,19500,3
5.0,2.0,0.0,16.0,55.0,105.0,3,3,23400,3
3.0,2.0,0.0,15.0,54.0,96.0,3,5,19500,3
3.0,2.0,0.0,15.0,40.0,64.0,2,3,19500,3
3.0,3.0,0.0,16.0,27.0,50.0,1,3,19500,3
3.0,3.0,1.0,16.0,42.0,90.0,2,2,27300,3
2.0,3.0,0.0,16.0,56.0,112.0,3,1,31200,3
1.0,3.0,0.0,16.0,41.0,79.0,2,3,25350,3
2.0,3.0,0.0,16.0,41.0,80.0,2,3,25350,3
3.0,3.0,0.0,15.0,39.0,60.0,2,10,31200,3
6.0,2.0,0.0,15.0,54.0,94.0,3,5,17550,3
1.0,3.0,0.0,17.0,44.0,103.0,2,2,40000,3
1.0,3.0,0.0,17.0,58.0,135.0,3,4,46800,3
2.0,3.0,0.0,16.0,41.0,75.0,2,4,19500,3
4.0,2.0,0.0,16.0,27.0,52.0,1,11,17000,3
2.0,3.0,0.0,16.0,41.0,80.0,2,6,27300,3
3.0,2.0,0.0,16.0,26.0,46.0,1,7,14000,3
5.0,2.0,0.0,16.0,26.0,45.0,1,12,12000,3
5.0,3.0,0.0,16.0,27.0,52.0,1,15,23400,3
5.0,2.0,0.0,16.0,26.0,47.0,1,2,17550,3
3.0,2.0,0.0,15.0,40.0,65.0,2,3,15600,3
3.0,2.0,0.0,16.0,26.0,45.0,1,10,17550,3
4.0,2.0,0.0,16.0,41.0,80.0,2,9,20000,3
3.0,2.0,0.0,16.0,26.0,44.0,1,2,17000,3
2.0,3.0,0.0,16.0,40.0,70.0,2,4,46800,3
6.0,2.0,0.0,16.0,26.0,45.0,1,11,18720,3
5.0,2.0,0.0,15.0,38.0,53.0,2,10,23000,3
5.0,2.0,0.0,16.0,29.0,69.0,1,8,18720,3
3.0,3.0,0.0,16.0,26.0,46.0,1,1,19500,3
3.0,3.0,1.0,17.0,29.0,75.0,1,5,20000,3
3.0,2.0,0.0,16.0,26.0,43.0,1,7,25350,3
