district,price,room,area,floor,age,status,balcony,area_kitchen,area_living
4.0,17300,2,60.0,8,3,2.0,0.0,10.0,50.0
5.0,21200,2,72.0,8,3,2.0,0.0,16.0,40.0
1.0,13000,3,72.0,4,1,2.0,2.0,9.0,52.0
3.0,19300,1,58.0,2,2,2.0,0.0,16.0,28.0
2.0,27000,2,58.0,9,3,3.0,0.0,15.0,39.0
3.0,27000,2,75.0,5,3,3.0,0.0,16.0,41.0
2.0,12000,2,46.0,2,1,2.0,1.0,9.0,37.0
1.0,19300,2,55.0,2,2,2.0,0.0,15.0,39.0
3.0,18300,1,42.0,6,3,3.0,1.0,8.0,34.0
4.0,13000,1,42.0,3,3,2.0,0.0,16.0,26.0
5.0,13000,3,62.0,5,1,2.0,2.0,10.0,51.0
6.0,13000,3,70.0,4,3,2.0,0.0,15.0,52.0
5.0,17300,1,63.0,8,3,3.0,1.0,23.0,40.0
3.0,21200,2,92.0,10,3,3.0,1.0,14.0,75.0
5.0,20000,2,57.0,7,3,3.0,0.0,15.0,23.0
4.0,30800,2,85.0,6,3,3.0,0.0,16.0,42.0
1.0,34600,2,80.0,10,3,3.0,1.0,16.0,41.0
4.0,23100,3,105.0,7,3,3.0,2.0,15.0,55.0
4.0,15000,4,82.0,9,3,2.0,0.0,14.0,64.0
1.0,11600,2,78.0,1,3,3.0,0.0,16.0,41.0
3.0,28900,1,65.0,6,3,3.0,0.0,16.0,28.0
3.0,25000,1,48.0,6,3,3.0,1.0,16.0,26.0
5.0,15000,2,59.0,3,3,3.0,0.0,15.0,39.0
5.0,8500,1,23.0,8,1,1.0,0.0,6.0,13.0
3.0,15000,1,40.0,6,3,3.0,1.0,15.0,14.0
3.0,10000,3,65.0,2,3,1.0,0.0,14.0,51.0
3.0,23100,2,75.0,5,3,3.0,0.0,16.0,41.0
6.0,8000,1,34.0,2,2,1.0,0.0,8.0,22.0
5.0,23100,1,55.0,6,3,3.0,0.0,16.0,27.0
2.0,23100,2,64.0,7,3,2.0,0.0,15.0,40.0
3.0,23100,2,75.0,4,3,3.0,0.0,16.0,41.0
5.0,21200,2,75.0,5,3,3.0,0.0,16.0,41.0
2.0,23100,3,80.0,2,3,2.0,0.0,15.0,53.0
5.0,21000,2,56.0,3,3,2.0,0.0,15.0,39.0
6.0,25000,3,110.0,5,3,2.0,2.0,16.0,56.0
3.0,11000,1,45.0,1,3,2.0,0.0,16.0,26.0
2.0,12500,1,37.0,2,2,2.0,0.0,12.0,22.0
4.0,15000,1,48.0,4,3,3.0,0.0,16.0,26.0
5.0,34600,3,83.0,2,3,2.0,1.0,8.0,51.0
5.0,10000,2,52.0,10,1,1.0,1.0,8.0,28.0
4.0,14000,3,87.0,3,3,2.0,1.0,12.0,53.0
4.0,15400,1,50.0,6,3,2.0,0.0,16.0,27.0
3.0,21200,1,49.0,6,3,3.0,0.0,16.0,27.0
4.0,14500,1,49.0,1,3,3.0,1.0,16.0,27.0
3.0,18300,1,50.0,5,3,2.0,0.0,16.0,27.0
4.0,15000,4,82.0,9,3,2.0,0.0,14.0,64.0
2.0,22000,3,110.0,4,3,3.0,0.0,16.0,56.0
3.0,23100,1,57.0,5,3,3.0,1.0,16.0,27.0
5.0,19300,1,44.0,2,3,2.0,0.0,16.0,26.0
3.0,15400,1,48.0,7,3,2.0,0.0,16.0,26.0
6.0,21200,2,55.0,4,3,3.0,1.0,17.0,22.0
2.0,46200,4,175.0,4,3,3.0,0.0,17.0,74.0
4.0,17300,2,86.0,10,3,2.0,1.0,16.0,42.0
3.0,30800,1,50.0,9,3,3.0,0.0,16.0,27.0
3.0,12000,1,44.0,3,3,2.0,1.0,13.0,31.0
5.0,11600,1,49.0,5,3,2.0,0.0,16.0,27.0
3.0,23100,2,66.0,10,3,2.0,1.0,16.0,40.0
5.0,14000,1,61.0,7,3,3.0,0.0,16.0,28.0
2.0,34600,3,100.0,3,2,2.0,2.0,16.0,55.0
2.0,57700,6,170.0,3,3,3.0,0.0,15.0,96.0
3.0,23100,1,50.0,4,3,3.0,0.0,16.0,27.0
5.0,19300,2,72.0,2,3,3.0,1.0,11.0,35.0
3.0,16000,1,49.0,4,3,2.0,0.0,16.0,27.0
3.0,16000,1,50.0,5,3,2.0,0.0,16.0,27.0
4.0,23100,2,60.0,3,3,2.0,0.0,15.0,39.0
2.0,20000,2,50.0,2,2,2.0,0.0,10.0,28.0
4.0,13000,1,45.0,4,3,2.0,1.0,16.0,26.0
2.0,12000,2,55.0,3,1,2.0,2.0,10.0,33.0
1.0,30800,2,75.0,3,2,2.0,1.0,16.0,41.0
5.0,13500,1,47.0,2,2,2.0,1.0,12.0,22.0
3.0,23100,1,45.0,8,3,3.0,0.0,16.0,26.0
2.0,14000,2,60.0,2,2,2.0,0.0,15.0,39.0
4.0,18000,3,100.0,1,3,3.0,0.0,16.0,55.0
3.0,25000,2,70.0,10,3,3.0,0.0,16.0,40.0
2.0,18000,3,73.0,8,3,2.0,0.0,15.0,52.0
4.0,19300,1,60.0,6,3,3.0,0.0,16.0,28.0
2.0,25000,1,42.0,6,3,2.0,1.0,16.0,26.0
3.0,17300,2,70.0,7,3,2.0,1.0,16.0,40.0
6.0,14000,3,60.0,8,3,2.0,2.0,6.0,40.0
4.0,19300,1,55.0,6,3,2.0,0.0,16.0,27.0
1.0,13000,3,80.0,1,2,2.0,0.0,15.0,53.0
2.0,28900,3,75.0,1,3,3.0,0.0,15.0,52.0
6.0,18000,2,57.0,2,3,2.0,0.0,15.0,39.0
5.0,15400,1,65.0,10,3,3.0,0.0,15.0,25.0
2.0,23100,2,60.0,6,3,2.0,0.0,15.0,39.0
3.0,21200,1,50.0,10,3,3.0,0.0,16.0,27.0
5.0,17300,1,43.0,11,3,2.0,1.0,16.0,26.0
1.0,7000,1,40.0,4,3,1.0,1.0,10.0,16.0
4.0,16000,1,48.0,4,3,2.0,1.0,20.0,18.0
3.0,10000,1,52.0,1,3,1.0,1.0,16.0,27.0
2.0,28900,3,75.0,1,3,3.0,0.0,15.0,52.0
4.0,19300,1,45.0,10,3,2.0,0.0,16.0,26.0
2.0,28900,3,90.0,2,3,2.0,0.0,15.0,54.0
3.0,23100,1,50.0,7,3,3.0,0.0,16.0,27.0
2.0,21200,2,75.0,5,3,3.0,1.0,12.0,34.0
4.0,7000,2,47.0,3,1,1.0,0.0,8.0,33.0
4.0,14000,1,49.0,8,3,2.0,1.0,15.0,25.0
5.0,23100,1,47.0,6,3,3.0,0.0,16.0,26.0
2.0,19500,2,60.0,11,3,2.0,0.0,14.0,46.0
1.0,15400,1,36.0,4,2,2.0,0.0,8.0,22.0
1.0,21000,3,90.0,1,3,2.0,2.0,15.0,54.0
4.0,17300,2,75.0,4,3,2.0,1.0,18.0,50.0
3.0,23100,2,75.0,6,3,2.0,0.0,16.0,41.0
3.0,21000,1,64.0,5,3,3.0,1.0,30.0,34.0
3.0,21200,1,40.0,2,3,2.0,1.0,14.0,26.0
3.0,23100,3,85.0,10,3,2.0,0.0,15.0,53.0
6.0,14000,2,52.0,3,1,2.0,1.0,8.0,30.0
6.0,34600,2,84.0,4,3,2.0,1.0,25.0,40.0
2.0,15400,1,37.0,2,3,2.0,1.0,6.0,31.0
1.0,30800,2,75.0,4,2,2.0,0.0,10.0,58.0
3.0,15000,1,54.0,9,3,3.0,0.0,16.0,27.0
1.0,23100,1,46.0,6,3,3.0,2.0,16.0,26.0
2.0,28900,2,70.0,3,2,2.0,0.0,10.0,40.0
1.0,19300,3,85.0,2,3,2.0,1.0,15.0,53.0
5.0,27500,2,60.0,2,3,2.0,1.0,11.0,43.0
1.0,18000,2,65.0,2,3,2.0,1.0,15.0,40.0
3.0,17300,1,55.0,2,3,2.0,0.0,21.0,27.0
3.0,11000,1,36.0,4,3,2.0,0.0,8.0,28.0
5.0,18000,3,66.0,3,3,2.0,1.0,8.0,58.0
4.0,8500,1,46.0,8,1,1.0,0.0,8.0,17.0
5.0,19000,2,65.0,2,3,2.0,0.0,15.0,40.0
3.0,17300,2,70.0,9,3,2.0,0.0,16.0,40.0
6.0,12000,3,65.0,4,3,1.0,1.0,6.0,45.0
5.0,19300,3,90.0,2,3,2.0,1.0,6.0,58.0
1.0,46200,3,130.0,3,3,3.0,1.0,17.0,58.0
3.0,20000,2,72.0,9,3,2.0,0.0,16.0,40.0
3.0,18000,3,73.0,8,1,2.0,1.0,8.0,55.0
4.0,14500,1,45.0,2,3,2.0,0.0,17.0,20.0
4.0,12000,3,72.0,2,1,1.0,2.0,9.0,52.0
4.0,21200,1,50.0,10,3,3.0,0.0,16.0,27.0
5.0,17300,1,48.0,7,3,2.0,0.0,22.0,26.0
1.0,25000,2,105.0,3,2,2.0,0.0,17.0,44.0
5.0,19300,3,90.0,3,3,2.0,0.0,15.0,54.0
2.0,28900,3,85.0,5,3,3.0,1.0,35.0,45.0
1.0,38500,4,140.0,3,3,2.0,0.0,16.0,70.0
3.0,19300,1,44.0,13,3,2.0,1.0,16.0,26.0
2.0,25000,3,105.0,3,2,2.0,0.0,16.0,55.0
3.0,14300,1,50.0,4,3,2.0,1.0,10.0,27.0
2.0,19300,1,45.0,15,3,2.0,1.0,16.0,26.0
2.0,15000,2,80.0,1,2,3.0,0.0,16.0,41.0
3.0,20000,2,70.0,6,3,2.0,1.0,15.0,50.0
4.0,19300,1,45.0,13,3,2.0,0.0,16.0,26.0
3.0,32700,3,99.0,8,3,3.0,3.0,16.0,55.0
2.0,38500,3,95.0,4,3,3.0,1.0,15.0,54.0
2.0,23100,3,73.0,1,3,2.0,0.0,15.0,52.0
3.0,14300,2,50.0,4,3,2.0,0.0,10.0,38.0
5.0,16000,2,72.0,2,3,2.0,2.0,16.0,40.0
1.0,38500,3,150.0,4,3,3.0,0.0,17.0,60.0
4.0,19300,2,65.0,9,3,2.0,0.0,12.0,48.0
3.0,19300,2,92.0,10,3,2.0,1.0,14.0,75.0
4.0,17000,2,100.0,1,3,3.0,1.0,17.0,43.0
4.0,17000,3,100.0,1,3,3.0,1.0,16.0,55.0
5.0,21200,2,85.0,2,3,3.0,1.0,16.0,42.0
5.0,15500,1,63.0,12,3,2.0,0.0,19.0,28.0
2.0,17300,2,60.0,3,2,2.0,1.0,15.0,39.0
3.0,15000,2,75.0,4,3,2.0,2.0,16.0,41.0
6.0,7000,1,30.0,9,1,1.0,0.0,5.0,17.0
5.0,18000,1,50.0,4,3,2.0,0.0,16.0,27.0
1.0,19300,1,50.0,6,3,3.0,0.0,16.0,27.0
4.0,17300,2,58.0,2,3,2.0,0.0,12.0,39.0
4.0,16000,1,43.0,1,3,2.0,0.0,16.0,26.0
4.0,19000,1,75.0,3,3,2.0,0.0,17.0,29.0
5.0,23100,1,50.0,7,3,3.0,0.0,16.0,27.0
3.0,17300,2,65.0,6,3,2.0,0.0,15.0,40.0
4.0,16000,1,55.0,3,3,2.0,0.0,16.0,27.0
3.0,23100,2,73.0,6,3,3.0,0.0,18.0,41.0
2.0,19300,3,107.0,1,2,2.0,1.0,16.0,55.0
3.0,19300,2,46.0,5,1,2.0,0.0,6.0,30.0
3.0,17300,1,45.0,4,3,2.0,1.0,16.0,26.0
3.0,30800,2,67.0,12,3,3.0,1.0,15.0,40.0
5.0,18000,2,70.0,6,3,2.0,0.0,16.0,40.0
4.0,16000,2,65.0,3,3,2.0,1.0,15.0,46.0
1.0,38500,3,92.0,4,3,3.0,3.0,15.0,54.0
3.0,19300,1,50.0,4,3,3.0,0.0,16.0,27.0
3.0,25000,1,50.0,5,3,3.0,0.0,16.0,27.0
3.0,16000,2,55.0,3,3,3.0,1.0,15.0,39.0
5.0,19300,3,107.0,3,2,2.0,1.0,16.0,60.0
1.0,8000,2,52.0,5,1,1.0,1.0,10.0,29.0
1.0,14300,1,42.0,3,3,2.0,0.0,16.0,26.0
2.0,46200,4,175.0,3,3,3.0,0.0,17.0,74.0
2.0,10000,1,42.0,2,2,1.0,0.0,8.0,17.0
3.0,27000,2,90.0,3,3,3.0,1.0,16.0,42.0
4.0,13500,3,70.0,2,3,2.0,0.0,15.0,52.0
6.0,10000,3,65.0,5,1,1.0,0.0,8.0,45.0
5.0,14000,2,45.0,2,3,2.0,1.0,7.0,18.0
3.0,22300,4,150.0,5,3,2.0,4.0,16.0,71.0
3.0,28900,3,90.0,4,3,3.0,0.0,15.0,54.0
6.0,8500,1,36.0,4,1,1.0,0.0,6.0,17.0
4.0,40500,4,120.0,8,3,3.0,0.0,15.0,68.0
5.0,28300,3,110.0,3,3,3.0,1.0,16.0,56.0
6.0,15000,2,65.0,6,3,2.0,0.0,15.0,40.0
4.0,27000,2,80.0,3,3,2.0,0.0,16.0,41.0
4.0,28900,2,70.0,12,3,3.0,0.0,16.0,40.0
2.0,23100,2,70.0,6,3,2.0,0.0,16.0,40.0
4.0,19300,1,50.0,9,3,2.0,0.0,16.0,27.0
6.0,12000,3,61.0,3,1,2.0,2.0,6.0,43.0
3.0,15000,2,75.0,4,3,2.0,0.0,16.0,41.0
3.0,10000,2,55.0,1,3,1.0,0.0,15.0,39.0
3.0,14000,2,53.0,7,1,2.0,1.0,9.0,38.0
5.0,12300,1,40.0,10,3,2.0,1.0,8.0,28.0
3.0,15400,2,70.0,5,3,2.0,1.0,12.0,40.0
3.0,15400,1,47.0,8,3,3.0,1.0,13.0,15.0
5.0,12000,2,50.0,7,1,2.0,1.0,9.0,37.0
5.0,25000,2,67.0,6,3,3.0,0.0,16.0,51.0
5.0,20000,3,88.0,4,3,2.0,0.0,16.0,56.0
3.0,15400,1,42.0,7,3,2.0,0.0,12.0,18.0
3.0,26500,2,80.0,5,1,3.0,0.0,18.0,45.0
4.0,13500,1,47.0,1,3,2.0,0.0,13.0,26.0
4.0,15000,1,49.0,4,3,3.0,1.0,13.0,20.0
4.0,16000,2,68.0,5,1,2.0,0.0,15.0,45.0
5.0,21200,1,48.0,15,3,3.0,1.0,18.0,18.0
5.0,16000,1,51.0,8,3,2.0,0.0,28.0,23.0
2.0,25000,3,130.0,3,3,2.0,0.0,17.0,58.0
2.0,50000,1,100.0,6,3,3.0,0.0,18.0,32.0
2.0,19300,1,48.0,3,3,2.0,1.0,24.0,16.0
3.0,17000,1,47.0,6,3,2.0,1.0,16.0,26.0
1.0,69200,2,90.0,5,3,3.0,0.0,16.0,42.0
3.0,23100,1,60.0,6,3,2.0,0.0,15.0,45.0
5.0,19300,1,44.0,2,3,2.0,1.0,18.0,26.0
6.0,15000,1,45.0,3,3,2.0,0.0,16.0,26.0
6.0,17500,1,50.0,2,3,2.0,0.0,16.0,27.0
5.0,15400,1,45.0,1,3,3.0,0.0,16.0,26.0
3.0,17300,2,70.0,14,3,2.0,0.0,16.0,40.0
3.0,27000,3,94.0,7,3,2.0,2.0,13.0,54.0
2.0,12000,2,46.0,4,2,2.0,1.0,7.0,29.0
5.0,19300,1,44.0,2,3,2.0,0.0,18.0,26.0
5.0,12000,2,47.0,1,3,1.0,1.0,7.0,30.0
4.0,34300,3,85.0,4,3,3.0,0.0,15.0,53.0
4.0,27000,2,75.0,3,3,3.0,0.0,16.0,41.0
4.0,12000,2,56.0,9,1,2.0,2.0,9.0,32.0
3.0,13000,3,70.0,9,1,3.0,1.0,10.0,45.0
1.0,11000,1,43.0,7,3,2.0,1.0,8.0,26.0
4.0,17000,2,65.0,4,3,2.0,0.0,8.0,57.0
5.0,11500,1,31.0,3,1,2.0,1.0,7.0,17.0
3.0,19300,1,50.0,9,3,2.0,0.0,16.0,27.0
3.0,13000,1,41.0,7,3,2.0,0.0,12.0,26.0
4.0,13500,1,46.0,4,3,3.0,1.0,15.0,20.0
1.0,23100,2,64.0,7,3,2.0,0.0,15.0,40.0
3.0,12000,2,49.0,4,3,1.0,1.0,9.0,38.0
4.0,15000,1,43.0,8,1,3.0,1.0,16.0,26.0
2.0,12000,1,37.0,2,3,2.0,0.0,10.0,18.0
5.0,19300,1,47.0,2,3,2.0,1.0,15.0,23.0
5.0,19300,3,99.0,6,3,2.0,1.0,14.0,64.0
1.0,13000,1,43.0,4,3,2.0,1.0,16.0,26.0
5.0,13500,1,43.0,6,3,2.0,0.0,15.0,26.0
3.0,16000,3,75.0,5,3,2.0,2.0,8.0,52.0
3.0,16000,2,60.0,7,3,2.0,0.0,15.0,39.0
1.0,19300,2,75.0,6,3,2.0,2.0,16.0,41.0
3.0,21200,1,48.0,8,3,3.0,0.0,16.0,26.0
3.0,14000,2,50.0,7,3,2.0,1.0,8.0,38.0
6.0,9000,1,28.0,1,3,1.0,0.0,5.0,23.0
3.0,16000,1,45.0,3,3,2.0,0.0,16.0,26.0
5.0,15000,1,48.0,4,3,2.0,0.0,16.0,26.0
3.0,21200,2,95.0,7,3,2.0,2.0,16.0,43.0
1.0,12000,2,52.0,8,1,1.0,0.0,7.0,38.0
2.0,21200,2,70.0,2,2,2.0,1.0,16.0,40.0
5.0,15000,2,77.0,1,3,2.0,1.0,14.0,37.0
4.0,15000,2,70.0,5,3,2.0,0.0,16.0,40.0
3.0,15000,2,75.0,4,3,2.0,1.0,16.0,41.0
5.0,13000,2,77.0,1,3,2.0,0.0,14.0,37.0
1.0,17300,2,70.0,6,3,2.0,1.0,25.0,30.0
2.0,25000,1,57.0,10,3,2.0,1.0,30.0,27.0
5.0,25000,1,57.0,10,3,2.0,1.0,30.0,27.0
4.0,28000,3,105.0,9,3,2.0,2.0,15.0,55.0
2.0,21200,2,62.0,1,2,3.0,0.0,20.0,39.0
2.0,32700,3,100.0,8,3,3.0,0.0,16.0,55.0
2.0,20000,3,80.0,3,2,2.0,0.0,15.0,53.0
2.0,22000,2,55.0,2,2,2.0,1.0,10.0,39.0
5.0,17300,2,64.0,6,3,3.0,2.0,12.0,32.0
2.0,8500,1,34.0,1,2,1.0,0.0,10.0,20.0
5.0,15000,2,60.0,2,1,3.0,1.0,15.0,35.0
3.0,17300,1,40.0,5,3,3.0,1.0,15.0,15.0
4.0,13000,2,50.0,4,1,3.0,1.0,10.0,32.0
6.0,23100,1,60.0,1,3,2.0,0.0,16.0,28.0
3.0,17000,2,65.0,6,3,2.0,0.0,15.0,40.0
6.0,20000,1,48.0,5,3,2.0,1.0,12.0,26.0
5.0,30800,3,110.0,9,3,2.0,1.0,18.0,56.0
3.0,17300,2,60.0,5,3,3.0,1.0,10.0,36.0
5.0,30800,3,110.0,9,3,2.0,0.0,18.0,56.0
3.0,38500,1,67.0,9,3,3.0,0.0,16.0,28.0
3.0,38500,3,86.0,5,3,3.0,3.0,15.0,53.0
4.0,15400,1,48.0,3,3,3.0,1.0,16.0,26.0
5.0,17300,1,63.0,8,3,2.0,0.0,16.0,28.0
2.0,15400,2,70.0,2,3,2.0,0.0,16.0,40.0
1.0,16500,2,70.0,3,3,2.0,2.0,13.0,42.0
6.0,8500,2,65.0,3,3,1.0,0.0,15.0,40.0
2.0,34600,3,140.0,3,3,3.0,0.0,17.0,59.0
6.0,30800,4,156.0,4,3,3.0,0.0,17.0,72.0
3.0,17300,1,45.0,3,3,2.0,0.0,16.0,26.0
4.0,12000,3,70.0,9,3,2.0,0.0,15.0,52.0
1.0,28900,3,85.0,3,3,3.0,0.0,15.0,53.0
4.0,15400,1,43.0,1,3,2.0,0.0,16.0,26.0
3.0,19300,2,70.0,8,3,2.0,0.0,16.0,40.0
4.0,12000,2,72.0,7,1,2.0,1.0,16.0,40.0
2.0,17500,2,70.0,2,2,2.0,0.0,16.0,40.0
2.0,11000,1,42.0,2,2,1.0,0.0,16.0,26.0
1.0,27000,3,90.0,6,3,3.0,0.0,28.0,36.0
6.0,15000,1,44.0,4,3,3.0,1.0,14.0,19.0
5.0,25000,1,79.0,5,3,3.0,1.0,17.0,30.0
2.0,20000,2,85.0,3,3,2.0,1.0,10.0,46.0
6.0,7500,2,55.0,1,1,1.0,0.0,7.0,39.0
6.0,9800,2,46.0,5,1,1.0,0.0,6.0,30.0
2.0,17300,2,71.0,5,3,2.0,1.0,8.0,36.0
2.0,16000,1,50.0,5,3,2.0,1.0,16.0,27.0
5.0,16000,1,51.0,8,3,2.0,0.0,16.0,27.0
6.0,14200,1,50.0,2,3,2.0,1.0,16.0,27.0
6.0,12000,2,45.0,5,1,2.0,1.0,6.0,31.0
2.0,16600,1,60.0,1,2,2.0,0.0,16.0,28.0
4.0,14200,1,53.0,11,3,3.0,0.0,15.0,19.0
3.0,14000,1,42.0,6,3,2.0,0.0,15.0,15.0
6.0,32700,3,105.0,7,3,2.0,0.0,18.0,55.0
5.0,14000,1,53.0,8,3,2.0,0.0,16.0,27.0
3.0,18000,4,80.0,7,3,2.0,0.0,14.0,64.0
2.0,18000,2,76.0,4,1,3.0,0.0,26.0,40.0
3.0,10000,2,55.0,2,2,1.0,1.0,10.0,39.0
5.0,15000,1,40.0,14,3,2.0,1.0,8.0,18.0
2.0,17500,3,60.0,2,1,3.0,1.0,10.0,41.0
6.0,10000,3,65.0,4,1,1.0,2.0,9.0,51.0
1.0,12000,2,70.0,3,2,2.0,0.0,13.0,40.0
2.0,19300,3,75.0,2,2,2.0,1.0,12.0,52.0
6.0,13500,1,50.0,2,1,2.0,1.0,8.0,27.0
3.0,15000,2,75.0,5,3,2.0,0.0,16.0,41.0
3.0,15000,1,40.0,6,3,2.0,1.0,10.0,20.0
2.0,12000,2,50.0,2,2,2.0,1.0,12.0,38.0
6.0,9000,2,47.0,3,1,1.0,1.0,7.0,38.0
2.0,19300,1,45.0,2,3,3.0,0.0,16.0,26.0
5.0,19300,1,55.0,5,3,2.0,0.0,16.0,27.0
5.0,23100,3,85.0,14,3,3.0,1.0,30.0,37.0
4.0,14000,2,58.0,1,3,2.0,1.0,14.0,32.0
4.0,15000,1,40.0,6,3,3.0,1.0,15.0,16.0
3.0,17300,1,43.0,2,3,2.0,0.0,16.0,26.0
5.0,17000,2,70.0,10,3,3.0,1.0,16.0,40.0
3.0,15000,1,54.0,9,3,2.0,0.0,16.0,27.0
3.0,19300,2,75.0,5,3,2.0,1.0,15.0,40.0
2.0,25000,4,120.0,1,2,2.0,1.0,15.0,68.0
6.0,12000,1,46.0,6,3,2.0,0.0,16.0,26.0
2.0,12000,3,93.0,10,3,2.0,1.0,8.0,83.0
1.0,19300,1,50.0,7,3,2.0,1.0,14.0,20.0
2.0,23100,3,107.0,3,3,3.0,0.0,16.0,55.0
3.0,28900,4,160.0,10,3,3.0,0.0,17.0,72.0
1.0,57700,2,140.0,4,3,3.0,3.0,18.0,48.0
1.0,13500,1,40.0,2,2,2.0,1.0,10.0,20.0
2.0,38500,3,100.0,2,2,3.0,0.0,12.0,55.0
2.0,14700,1,25.0,1,2,3.0,0.0,6.0,17.0
3.0,27000,2,62.0,11,3,2.0,1.0,15.0,39.0
2.0,13000,2,64.0,3,2,1.0,1.0,16.0,39.0
1.0,16200,1,50.0,2,2,3.0,1.0,16.0,27.0
6.0,8000,1,30.0,2,2,1.0,0.0,5.0,18.0
3.0,18000,1,40.0,3,3,2.0,0.0,14.0,26.0
1.0,19300,1,42.0,2,3,2.0,1.0,16.0,26.0
2.0,46200,3,80.0,3,2,3.0,0.0,15.0,53.0
1.0,27000,4,120.0,2,2,3.0,1.0,15.0,68.0
1.0,15000,2,50.0,1,2,3.0,0.0,8.0,29.0
3.0,6000,2,73.0,9,3,1.0,0.0,16.0,41.0
2.0,17500,2,70.0,2,2,2.0,0.0,16.0,40.0
6.0,8500,1,35.0,2,3,1.0,0.0,9.0,17.0
4.0,27000,2,80.0,3,3,3.0,0.0,16.0,41.0
5.0,15000,2,64.0,7,3,2.0,1.0,11.0,36.0
2.0,12500,1,17.0,2,2,3.0,0.0,3.0,14.0
3.0,12000,3,60.0,5,1,2.0,1.0,7.0,37.0
4.0,13000,3,70.0,2,3,1.0,0.0,15.0,52.0
3.0,8000,2,50.0,2,3,1.0,0.0,8.0,28.0
5.0,27000,2,80.0,7,3,2.0,2.0,15.0,52.0
5.0,46200,7,240.0,3,2,2.0,0.0,15.0,120.0
3.0,5500,1,37.0,2,2,1.0,0.0,11.0,15.0
4.0,23100,3,90.0,9,3,2.0,0.0,15.0,55.0
1.0,19300,1,54.0,2,3,2.0,0.0,16.0,27.0
4.0,27000,2,80.0,3,3,3.0,0.0,20.0,41.0
6.0,21200,2,62.0,4,3,2.0,0.0,14.0,39.0
3.0,25000,3,95.0,7,3,2.0,0.0,15.0,54.0
3.0,6000,1,38.0,4,3,1.0,0.0,9.0,27.0
2.0,19300,2,64.0,4,3,2.0,0.0,15.0,40.0
1.0,40000,3,103.0,2,3,2.0,0.0,25.0,55.0
2.0,38500,2,135.0,4,2,3.0,0.0,18.0,47.0
2.0,21200,3,92.0,3,2,2.0,1.0,15.0,54.0
4.0,19300,2,65.0,9,3,2.0,0.0,12.0,40.0
5.0,25000,3,125.0,3,3,3.0,1.0,16.0,57.0
6.0,22000,2,60.0,7,3,3.0,1.0,15.0,39.0
2.0,10000,2,45.0,3,3,1.0,0.0,7.0,38.0
1.0,11000,2,54.0,3,3,2.0,0.0,15.0,39.0
5.0,20000,2,54.0,5,3,2.0,0.0,15.0,39.0
3.0,14300,1,50.0,4,3,2.0,0.0,16.0,27.0
4.0,27000,2,80.0,3,3,2.0,0.0,20.0,41.0
3.0,19300,1,49.0,3,3,2.0,0.0,16.0,27.0
5.0,19300,2,65.0,2,3,2.0,1.0,15.0,40.0
4.0,10000,2,52.0,6,3,1.0,1.0,9.0,30.0
5.0,27000,2,90.0,2,3,2.0,1.0,25.0,50.0
5.0,25000,3,90.0,1,3,3.0,1.0,15.0,60.0
5.0,7000,1,48.0,4,1,1.0,1.0,9.0,26.0
6.0,21200,2,62.0,4,3,2.0,1.0,14.0,39.0
3.0,10000,3,70.0,5,1,1.0,0.0,15.0,52.0
3.0,20000,2,80.0,2,3,3.0,2.0,20.0,45.0
3.0,25000,3,95.0,7,3,2.0,1.0,15.0,54.0
3.0,13000,2,55.0,8,1,1.0,1.0,15.0,39.0
1.0,40000,2,103.0,2,3,3.0,1.0,25.0,44.0
2.0,21200,1,55.0,3,3,3.0,0.0,24.0,18.0
3.0,15000,1,43.0,2,3,2.0,0.0,16.0,26.0
3.0,6000,3,70.0,1,3,1.0,0.0,12.0,35.0
6.0,14000,1,45.0,3,3,2.0,0.0,16.0,26.0
4.0,19300,2,65.0,9,3,2.0,1.0,12.0,50.0
6.0,14000,1,45.0,3,3,3.0,0.0,10.0,35.0
6.0,19300,2,46.0,5,3,2.0,1.0,6.0,38.0
4.0,15000,1,46.0,8,3,3.0,0.0,18.0,26.0
3.0,15400,2,49.0,3,3,1.0,1.0,10.0,27.0
6.0,14000,1,45.0,3,3,3.0,0.0,10.0,26.0
4.0,19300,2,65.0,9,3,3.0,1.0,12.0,53.0
3.0,32700,3,80.0,7,3,2.0,1.0,20.0,46.0
6.0,24000,2,62.0,4,3,2.0,1.0,14.0,48.0
6.0,12000,3,64.0,4,1,2.0,1.0,7.0,35.0
3.0,23100,2,40.0,2,3,2.0,1.0,14.0,24.0
5.0,16000,3,70.0,7,3,2.0,0.0,15.0,52.0
4.0,16000,3,80.0,4,3,2.0,2.0,15.0,53.0
5.0,17300,2,56.0,3,3,2.0,1.0,15.0,39.0
3.0,10000,1,31.0,4,1,1.0,1.0,7.0,24.0
3.0,19900,2,80.0,6,3,3.0,1.0,13.0,40.0
4.0,19300,2,65.0,9,3,2.0,1.0,12.0,40.0
3.0,30800,4,160.0,9,3,3.0,1.0,17.0,72.0
2.0,21200,2,80.0,3,2,3.0,0.0,16.0,41.0
3.0,19300,2,46.0,5,3,2.0,1.0,6.0,30.0
6.0,19200,2,46.0,5,3,3.0,1.0,6.0,38.0
3.0,25000,1,54.0,8,3,3.0,1.0,25.0,16.0
3.0,27000,2,63.0,5,3,2.0,1.0,15.0,42.0
6.0,27000,2,90.0,2,3,2.0,1.0,20.0,50.0
