district,wall_material,status,balcony,area_kitchen,area_living,area,room,floor,superficiality,type_build,price
Шевченківський, цегла, відмінний,nan,7,11,25,1,6,9,nan,12500
Личаківський,nan, люкс,nan,nan,nan,67,2,3,9,nan,16000
Шевченківський, цегла, відмінний,2,nan,nan,70,3,10,11, Чешка,20000
Сихівський,nan, відмінний,1,8,36,54,2,6,9, Чешка,13500
Шевченківський, панель, середній,1,10,35,50,2,3,9, Чешка,9000
Франківський,nan, потребує ремонту,2,nan,nan,75,4,7,9,nan,17300
Франківський,nan, відмінний,nan,nan,nan,65,2,4,4,nan,38500
Франківський, цегла, відмінний,3,45,21,86,2,9,11,nan,28900
Шевченківський,nan,nan,nan,15,38,43,1,2,4,nan,13500
Франківський, цегла, відмінний,3,21,45,85,2,9,10,nan,28900
Галицький, цегла,nan,nan,nan,nan,70,2,2,10,nan,27000
Залізничний,nan, відмінний,nan,nan,nan,70,3,2,9,nan,20000
Личаківський,nan, відмінний,nan,nan,nan,39,1,6,9,nan,16000
Личаківський,nan, відмінний,nan,nan,nan,48,1,3,3,nan,15000
Франківський,nan, відмінний,nan,nan,nan,44,1,2,17,nan,19300
Сихівський, панель,nan,1,nan,nan,54,2,3,9,nan,11000
Галицький, цегла,nan,nan,nan,nan,40,1,2,9,nan,15400
Франківський,nan, середній,nan,nan,nan,40,1,3,3,nan,10200
Франківський,nan, відмінний,nan,nan,nan,68,1,12,12,nan,15000
Галицький, цегла, люкс,1,nan,35,45,1,9,12,nan,27000
Галицький,nan, відмінний,nan,nan,nan,20,1,1,4, Будівля старого Львова,15000
Галицький, цегла, відмінний,nan,nan,nan,25,1,1,4, Будівля старого Львова,15000
Галицький,nan, люкс,1,nan,nan,50,1,8,12,nan,30800
Галицький, цегла, люкс,1,7,30,46,2,3,5,nan,16000
Сихівський,nan, люкс,1,nan,nan,31,1,5,9,nan,10000
Галицький,nan, відмінний,nan,nan,nan,50,2,2,9,nan,19300
Личаківський,nan, відмінний,1,10,nan,75,2,3,3, Австрійський,30800
Франківський,nan, відмінний,nan,nan,nan,68,1,12,12,nan,15000
Сихівський,nan, відмінний,nan,nan,nan,50,1,4,24,nan,23100
Сихівський,nan, відмінний,nan,nan,nan,50,1,9,23,nan,21200
Франківський,nan, відмінний,nan,nan,nan,30,1,3,4,nan,17000
Шевченківський, цегла, відмінний,1,10,nan,85,3,4,9,nan,20000
Залізничний,nan, середній,nan,nan,nan,35,1,1,3,nan,12000
Галицький, цегла, люкс,1,nan,nan,85,3,4,6,nan,27000
Личаківський,nan, середній,nan,nan,nan,30,1,4,5,nan,7500
Личаківський,nan, відмінний,nan,nan,nan,64,2,8,10,nan,19300
Личаківський,nan,nan,nan,nan,nan,40,1,1,6,nan,13500
Галицький,nan,nan,nan,nan,nan,40,1,1,6,nan,13500
Личаківський,nan, середній,nan,nan,nan,49,2,6,6,nan,8000
Франківський,nan, відмінний,nan,nan,nan,57,2,1,5,nan,18000
Сихівський, цегла, відмінний,2,nan,nan,73,2,3,10,nan,15000
Шевченківський,nan, відмінний,nan,nan,nan,80,3,9,10,nan,22000
Шевченківський, цегла,nan,nan,nan,nan,70,2,1,10,nan,27000
Шевченківський,nan, відмінний,nan,nan,nan,81,2,3,7,nan,27000
Личаківський,nan, відмінний,nan,nan,nan,39,1,2,9,nan,21200
Шевченківський,nan, відмінний,nan,nan,nan,62,2,7,10,nan,25000
Франківський, цегла, відмінний,1,13,25,43,1,10,12,nan,13900
Шевченківський, цегла, відмінний,1,15,28,43,1,2,4,nan,13500
Шевченківський,nan, люкс,nan,nan,nan,50,2,2,12,nan,14500
Сихівський,nan,nan,nan,nan,nan,37,1,6,9,nan,17700
Галицький,nan, люкс,nan,nan,nan,30,1,3,4,nan,15400
Шевченківський,nan,nan,nan,nan,nan,125,4,1,1,nan,17000
Сихівський,nan, люкс,1,nan,nan,31,1,5,9,nan,10000
Галицький,nan, відмінний,nan,nan,nan,50,2,2,9,nan,19300
Личаківський,nan, відмінний,1,10,nan,75,2,3,3, Австрійський,30800
Шевченківський, цегла, люкс,nan,20,12,45,1,1,9,nan,23100
Личаківський, цегла, люкс,1,21,nan,75,2,3,3,nan,23100
Галицький, цегла, люкс,1,nan,nan,50,1,7,10,nan,19300
Личаківський, цегла, люкс,1,20,nan,67,2,8,10,nan,23100
Галицький, цегла, люкс,1,nan,35,45,1,9,12,nan,27000
Шевченківський,nan,nan,nan,nan,nan,125,4,1,1,nan,17000
Личаківський,nan,nan,nan,nan,nan,65,1,1,5,nan,4000
Шевченківський, цегла, відмінний,2,nan,nan,98,3,3,9,nan,23100
Личаківський,nan, відмінний,nan,15,nan,42,1,6,9,nan,25000
Сихівський,nan,nan,nan,nan,nan,40,1,9,9,nan,9000
Франківський,nan, відмінний,nan,nan,nan,57,1,3,14,nan,16500
Галицький, цегла, відмінний,nan,15,30,50,1,11,12,nan,23100
Франківський,nan, відмінний,nan,nan,nan,57,1,3,14,nan,16500
Шевченківський,nan, відмінний,nan,nan,nan,47,2,4,6,nan,19300
Шевченківський,nan, відмінний,nan,nan,nan,40,1,2,9,nan,15400
Шевченківський,nan, люкс,nan,20,nan,45,2,9,12,nan,26200
Галицький,nan,nan,nan,nan,nan,75,3,3,3, Австрійський,15400
Франківський,nan,nan,nan,nan,nan,60,3,6,6,nan,11000
Залізничний,nan,nan,nan,nan,nan,75,3,2,2,nan,15000
Франківський, панель, середній,nan,nan,nan,30,1,1,5, Хрущовка,7000
Личаківський,nan,nan,nan,nan,nan,135,3,4,6,nan,34600
Шевченківський,nan, відмінний,nan,10,45,55,2,3,17,nan,15000
Франківський,nan,nan,nan,nan,nan,60,3,5,5,nan,11000
Шевченківський,nan,nan,nan,nan,nan,42,1,2,4,nan,13500
Галицький, цегла, відмінний,nan,35,140,200,4,5,5, Польський люкс,53900
Личаківський,nan,nan,nan,nan,nan,65,2,13,17,nan,17300
Галицький,nan,nan,nan,10,18,37,1,2,4,nan,11600
Шевченківський,nan,nan,nan,nan,nan,45,1,7,16,nan,21200
Шевченківський,nan, відмінний,nan,nan,nan,40,1,4,8,nan,19300
Личаківський,nan,nan,nan,nan,nan,65,1,13,17,nan,17300
Галицький,nan, люкс,1,nan,nan,50,1,8,12,nan,30800
Галицький, цегла, люкс,1,7,30,46,2,3,5,nan,16000
Сихівський,nan, люкс,1,nan,nan,31,1,5,9,nan,10000
Галицький,nan, відмінний,nan,nan,nan,50,2,2,9,nan,19300
Личаківський,nan, відмінний,1,10,nan,75,2,3,3, Австрійський,30800
Шевченківський, цегла, люкс,nan,20,12,45,1,1,9,nan,23100
Личаківський, цегла, люкс,1,21,nan,75,2,3,3,nan,23100
Галицький, цегла, люкс,1,nan,nan,50,1,7,10,nan,19300
Галицький, цегла, відмінний,2,nan,nan,92,3,4,5,nan,38500
Личаківський,nan,nan,nan,nan,nan,39,1,2,6,nan,13500
Галицький,nan, відмінний,nan,nan,nan,77,3,4,4, Австрійський,22700
Сихівський,nan, середній,1,nan,nan,68,3,4,9,nan,8700
Залізничний,nan,nan,nan,7,43,50,2,2,3,nan,19300
Сихівський,nan,nan,nan,nan,nan,50,2,6,10,nan,15400
Залізничний,nan,nan,nan,nan,nan,45,2,2,5,nan,11000
Залізничний,nan,nan,nan,nan,nan,45,2,2,5,nan,11000
Личаківський,nan,nan,nan,8,82,90,3,2,3,nan,18000
Шевченківський,nan, люкс,nan,nan,nan,37,1,3,17,nan,17300
Личаківський, цегла, відмінний,nan,nan,nan,80,2,1,9,nan,21200
Франківський, цегла, відмінний,nan,nan,nan,115,3,3,5,nan,27000
Галицький,nan,nan,nan,nan,18,37,1,2,4, Польський,11000
Шевченківський,nan, відмінний,nan,10,35,45,1,2,10,nan,15000
Личаківський,nan, відмінний,nan,10,nan,64,1,7,10,nan,21200
Шевченківський,nan, відмінний,nan,20,nan,70,2,2,10,nan,25000
Личаківський, цегла, відмінний,nan,nan,nan,75,2,3,4,nan,15000
Галицький,nan, люкс,1,nan,nan,43,1,2,3, Австрійський,27000
Шевченківський,nan,nan,nan,nan,nan,60,2,6,10,nan,30800
Сихівський,nan,nan,nan,9,nan,72,4,4,9,nan,19000
Шевченківський,nan, відмінний,1,8,35,45,1,3,10,nan,16600
Шевченківський,nan, відмінний,1,nan,nan,40,1,4,8,nan,19300
Сихівський, цегла, відмінний,1,18,nan,40,1,4,4,nan,15000
Галицький,nan,nan,nan,nan,nan,60,2,2,4,nan,11000
Личаківський,nan,nan,nan,nan,nan,57,2,1,3,nan,15400
Галицький, цегла, люкс,1,nan,35,45,1,9,12,nan,27000
Галицький,nan, відмінний,nan,nan,nan,20,1,1,4, Будівля старого Львова,15000
Галицький, цегла, відмінний,nan,nan,nan,25,1,1,4, Будівля старого Львова,15000
Галицький,nan, люкс,1,nan,nan,50,1,8,12,nan,30800
Галицький, цегла, люкс,1,7,30,46,2,3,5,nan,16000
Сихівський,nan, люкс,1,nan,nan,31,1,5,9,nan,10000
Галицький,nan, відмінний,nan,nan,nan,50,2,2,9,nan,19300
Личаківський,nan, відмінний,1,10,nan,75,2,3,3, Австрійський,30800
Франківський, газобетон (газоблок), відмінний,1,12,nan,74,2,3,5,nan,22300
Сихівський,nan, середній,1,nan,nan,49,2,4,9,nan,15000
Личаківський,nan, відмінний,1,nan,nan,64,2,7,10,nan,21200
Шевченківський,nan, відмінний,2,15,nan,65,2,5,7,nan,23100
Шевченківський,nan, відмінний,1,nan,nan,67,2,10,10,nan,23100
Шевченківський, цегла, відмінний,1,18,nan,41,2,4,6,nan,22500
Франківський,nan, відмінний,nan,13,nan,68,2,1,9,nan,25000
Франківський,nan, відмінний,1,21,nan,43,1,7,10,nan,17300
Шевченківський, цегла, відмінний,2,13,nan,94,3,7,11,nan,27000
Галицький,nan, відмінний,nan,30,nan,62,1,1,3,nan,21200
Шевченківський,nan, відмінний,nan,26,nan,70,2,2,10,nan,27000
Франківський, цегла, відмінний,nan,12,25,45,1,1,3,nan,16000
Шевченківський,nan,nan,nan,nan,nan,59,3,9,9,nan,14000
Шевченківський,nan, відмінний,nan,12,nan,140,4,2,2, Австрійський,24000
Сихівський, цегла, відмінний,nan,20,17,42,1,6,10,nan,16000
Франківський,nan, відмінний,nan,nan,nan,58,1,9,12,nan,25000
Шевченківський,nan,nan,nan,nan,nan,35,1,2,5,nan,11600
Личаківський,nan,nan,nan,nan,nan,49,2,6,6,nan,8000
Личаківський,nan,nan,nan,nan,nan,66,2,1,10,nan,16000
Франківський,nan,nan,nan,nan,nan,57,2,1,5,nan,18000
Личаківський,nan,nan,nan,nan,nan,70,2,1,2,nan,16000
Шевченківський,nan,nan,nan,nan,nan,40,1,7,10,nan,14000
Залізничний,nan,nan,nan,nan,nan,50,2,9,9,nan,9500
Шевченківський,nan, відмінний,nan,24,nan,696,2,1,10,nan,27000
Галицький,nan, відмінний,nan,nan,nan,110,3,2,4,nan,34600
Шевченківський, цегла, люкс,nan,20,12,45,1,1,9,nan,23100
Личаківський, цегла, люкс,1,21,nan,75,2,3,3,nan,23100
Галицький, цегла, люкс,1,nan,nan,50,1,7,10,nan,19300
Личаківський, цегла, люкс,1,20,nan,67,2,8,10,nan,23100
Галицький, цегла, люкс,1,nan,35,45,1,9,12,nan,27000
Галицький,nan, відмінний,nan,nan,nan,20,1,1,4, Будівля старого Львова,15000
Галицький, цегла, відмінний,nan,nan,nan,25,1,1,4, Будівля старого Львова,15000
Галицький,nan, люкс,1,nan,nan,50,1,8,12,nan,30800
Галицький,nan, відмінний,nan,nan,nan,110,3,2,4,nan,34600
Галицький,nan,nan,nan,nan,nan,35,1,3,3,nan,8000
Личаківський,nan, відмінний,nan,nan,nan,50,2,9,10,nan,14500
Шевченківський,nan,nan,nan,nan,nan,40,2,2,12,nan,23100
Залізничний,nan,nan,nan,nan,nan,85,3,1,5,nan,21000
Залізничний, цегла, відмінний,nan,12,20,46,1,2,6,nan,14000
Шевченківський,nan,nan,nan,nan,nan,63,2,5,12,nan,28100
Сихівський,nan,nan,nan,14,46,52,1,8,10,nan,13800
Залізничний,nan,nan,nan,nan,nan,64,2,3,3,nan,8000
Галицький, цегла, відмінний,1,nan,nan,46,1,2,3,nan,15000
Залізничний,nan, відмінний,1,nan,nan,60,2,4,5,nan,16000
Личаківський,nan,nan,nan,7,27,32,1,1,5,nan,12000
Шевченківський, цегла, відмінний,1,nan,nan,54,2,3,5, Чешка,12000
Залізничний,nan, відмінний,1,nan,nan,60,2,4,5,nan,16000
Залізничний,nan,nan,nan,nan,nan,60,2,1,2,nan,10000
Залізничний,nan,nan,nan,nan,nan,60,2,1,2,nan,10000
Шевченківський,nan,nan,nan,nan,nan,70,2,3,10,nan,23100
Шевченківський,nan,nan,nan,nan,nan,95,2,6,7,nan,42300
Шевченківський,nan,nan,nan,12,61,65,2,5,10,nan,20000
Франківський,nan, відмінний,1,nan,nan,80,3,7,9,nan,15000
Личаківський, цегла, відмінний,1,nan,nan,65,2,2,4,nan,17300
Залізничний, цегла, відмінний,2,nan,nan,70,3,3,9, Чешка,14000
Франківський,nan, люкс,1,nan,nan,45,1,11,16,nan,17300
Галицький,nan, люкс,1,nan,nan,45,1,5,10,nan,16000
Залізничний,nan, відмінний,1,nan,nan,40,1,3,5,nan,11000
Сихівський,nan, люкс,1,nan,nan,31,1,5,9,nan,10000
Галицький,nan, відмінний,nan,nan,nan,50,2,2,9,nan,19300
Личаківський,nan, відмінний,1,10,nan,75,2,3,3, Австрійський,30800
Шевченківський, цегла, люкс,nan,20,12,45,1,1,9,nan,23100
Личаківський, цегла, люкс,1,21,nan,75,2,3,3,nan,23100
Галицький, цегла, люкс,1,nan,nan,50,1,7,10,nan,19300
Личаківський, цегла, люкс,1,20,nan,67,2,8,10,nan,23100
Галицький, цегла, люкс,1,nan,35,45,1,9,12,nan,27000
Сихівський,nan, середній,nan,nan,nan,50,2,2,9,nan,11500
Франківський,nan, відмінний,1,nan,nan,44,1,10,12,nan,13900
Сихівський,nan, середній,nan,nan,nan,48,2,9,9,nan,11500
Галицький, цегла, відмінний,nan,8,23,42,1,2,4, Австрійський,10000
Франківський,nan,nan,nan,nan,nan,35,1,4,5,nan,9000
Галицький,nan, середній,nan,nan,nan,42,1,4,4,nan,7500
Франківський,nan,nan,nan,12,38,43,1,10,12,nan,14500
Сихівський,nan, відмінний,nan,nan,nan,47,2,2,4,nan,12000
Шевченківський,nan, люкс,3,nan,nan,227,4,5,5,nan,21200
Шевченківський, цегла, люкс,nan,15,27,51,1,8,16,nan,14000
